sales_id,customer_id,product_id,store_id,quantity,discount,date,total_amount
1075,170,58,8,4,21.71,2025-06-28,319.45
1076,48,45,7,3,17.32,2025-06-28,330.14
1077,40,22,16,2,19.43,2025-06-28,119.32
1078,97,32,19,3,0.88,2025-06-28,265.87
1079,191,69,6,3,18.54,2025-06-28,102.4
1080,200,87,20,2,15.29,2025-06-28,620.35
1081,114,69,11,2,16.37,2025-06-28,70.08
1082,132,42,5,2,10.78,2025-06-28,446.3
1083,166,53,16,4,2.44,2025-06-28,1834.32
1084,155,96,7,2,5.8,2025-06-28,469.93
1085,137,59,5,1,28.52,2025-06-28,19.58
1086,111,74,11,2,12.26,2025-06-28,717.1
1087,144,39,15,2,14.0,2025-06-28,591.16
1088,184,15,3,2,1.58,2025-06-28,187.0
1089,76,71,5,3,1.13,2025-06-28,1148.65
1090,31,29,5,4,21.52,2025-06-28,936.27
1091,119,3,9,2,16.14,2025-06-28,616.1
1092,142,83,15,4,15.26,2025-06-28,572.13
1093,25,10,3,1,7.29,2025-06-28,329.58
1094,34,92,6,1,22.34,2025-06-28,278.07
1095,67,29,17,2,5.05,2025-06-28,566.38
1096,152,79,8,1,5.7,2025-06-28,172.04
1097,118,35,11,4,13.82,2025-06-28,1664.96
1098,73,6,6,3,8.59,2025-06-28,225.47
1099,26,12,8,2,7.42,2025-06-28,898.23
1100,148,38,10,1,19.36,2025-06-28,43.02
1101,192,77,3,4,19.53,2025-06-28,1244.97
1102,104,93,14,4,24.74,2025-06-28,1148.74
1103,10,19,14,1,12.53,2025-06-28,191.39
1104,67,67,10,4,2.19,2025-06-28,292.49
1105,152,8,12,4,8.21,2025-06-28,1592.59
1106,5,8,6,2,29.4,2025-06-28,612.47
1107,195,84,12,4,17.89,2025-06-28,119.75
1108,186,47,14,1,21.29,2025-06-28,125.39
1109,27,4,2,2,0.22,2025-06-28,601.35
1110,113,51,9,1,15.55,2025-06-28,409.53
1111,15,85,10,3,1.13,2025-06-28,471.43
1112,163,67,17,1,17.08,2025-06-28,61.99
1113,105,45,17,1,27.62,2025-06-28,96.34
1114,181,8,3,2,29.05,2025-06-28,615.51
1115,44,87,19,4,16.22,2025-06-28,1227.08
1116,26,16,1,1,13.75,2025-06-28,82.62
1117,175,77,12,2,28.35,2025-06-28,554.26
1118,162,67,7,3,20.21,2025-06-28,178.95
1119,95,9,4,2,1.95,2025-06-28,593.3
1120,178,60,10,2,13.97,2025-06-28,285.69
1121,84,78,13,4,7.21,2025-06-28,154.59
1122,140,77,2,1,14.09,2025-06-28,332.28
1123,132,71,10,3,13.66,2025-06-28,1003.08
1124,87,15,4,2,17.46,2025-06-28,156.83
1125,176,71,18,1,10.7,2025-06-28,345.82
1126,183,98,5,1,4.93,2025-06-28,205.95
1127,112,41,19,2,15.11,2025-06-28,111.05
1128,129,22,2,1,24.91,2025-06-28,55.6
1129,89,24,12,2,19.92,2025-06-28,298.46
1130,66,44,17,2,10.15,2025-06-28,817.83
1131,158,1,10,2,28.07,2025-06-28,273.91
1132,131,10,2,3,27.37,2025-06-28,774.6
1133,122,80,6,2,6.28,2025-06-28,116.89
1134,149,72,8,4,1.18,2025-06-28,408.56
1135,84,56,19,1,22.24,2025-06-28,358.73
1136,177,89,11,3,24.83,2025-06-28,1001.65
1137,116,50,12,1,29.04,2025-06-28,68.48
1138,190,12,9,3,26.7,2025-06-28,1066.76
1139,116,89,2,4,18.02,2025-06-28,1456.52
1140,38,81,8,3,15.9,2025-06-28,1090.54
1141,143,60,11,3,0.84,2025-06-28,493.94
1142,110,26,4,3,7.4,2025-06-28,1093.59
1143,180,78,10,1,13.79,2025-06-28,35.91
1144,46,41,20,2,18.86,2025-06-28,106.15
1145,25,36,16,1,16.72,2025-06-28,337.42
1146,21,23,8,2,22.28,2025-06-28,232.55
1147,121,43,4,1,8.39,2025-06-28,20.17
1148,122,6,10,4,16.95,2025-06-28,273.13
1149,133,69,12,4,2.64,2025-06-28,163.18
1150,70,43,14,3,12.41,2025-06-28,57.86
1151,113,25,16,4,22.5,2025-06-28,715.32
1152,107,18,18,3,20.8,2025-06-28,629.05
1153,112,62,12,2,29.72,2025-06-28,195.83
1154,108,13,18,4,8.34,2025-06-28,1529.11
1155,47,43,7,2,14.95,2025-06-28,37.46
1156,196,78,20,1,9.89,2025-06-28,37.53
1157,91,28,7,2,13.22,2025-06-28,450.47
1158,18,18,9,1,25.71,2025-06-28,196.68
1159,149,59,1,2,20.53,2025-06-28,43.53
1160,104,60,6,2,26.47,2025-06-28,244.18
1161,151,63,6,4,6.11,2025-06-28,1559.44
1162,192,57,12,2,26.2,2025-06-28,72.03
1163,195,92,12,4,1.79,2025-06-28,1406.6
1164,40,51,10,4,26.66,2025-06-28,1422.62
1165,138,56,6,3,9.87,2025-06-28,1247.39
1166,89,27,17,3,9.44,2025-06-28,282.11
1167,180,32,19,1,15.36,2025-06-28,75.68
1168,200,9,18,2,28.22,2025-06-28,434.34
1169,61,96,6,1,1.43,2025-06-28,245.86
1170,192,84,19,2,10.57,2025-06-28,65.21
1171,5,92,10,3,25.7,2025-06-28,798.12
1172,122,97,8,3,11.88,2025-06-28,697.25
1173,181,68,6,2,5.97,2025-06-28,756.17
1174,55,46,7,2,12.74,2025-06-28,581.06
1175,37,98,1,3,11.57,2025-06-28,574.7
1176,56,67,18,3,27.46,2025-06-28,162.69
1177,187,26,20,1,22.86,2025-06-28,303.67
1178,102,8,12,3,15.15,2025-06-28,1104.14
1179,93,6,16,2,29.65,2025-06-28,115.68
1180,197,80,10,1,13.96,2025-06-28,53.65
1181,73,24,10,2,1.75,2025-06-28,366.18
1182,59,48,14,4,7.87,2025-06-28,967.11
1183,2,94,20,1,13.08,2025-06-28,245.84
1184,193,45,10,2,4.71,2025-06-28,253.66
1185,104,13,10,3,28.43,2025-06-28,895.47
1186,188,69,11,4,23.01,2025-06-28,129.04
1187,51,25,2,2,8.05,2025-06-28,424.35
1188,30,20,20,1,17.72,2025-06-28,122.73
1189,11,82,8,2,21.64,2025-06-28,491.36
1190,108,82,7,4,28.24,2025-06-28,899.96
1191,76,66,8,1,26.45,2025-06-28,201.25
1192,167,74,1,4,15.46,2025-06-28,1381.89
1193,90,45,2,2,23.24,2025-06-28,204.34
1194,123,47,18,3,16.86,2025-06-28,397.33
1195,200,63,15,3,16.58,2025-06-28,1039.15
1196,191,76,1,2,3.44,2025-06-28,706.55
1197,192,77,5,2,3.78,2025-06-28,744.32
1198,189,55,2,2,15.89,2025-06-28,506.27
1199,125,75,20,1,8.07,2025-06-28,326.25
1200,182,19,3,4,0.63,2025-06-28,869.73
1201,122,35,19,4,21.69,2025-06-28,1512.92
1202,94,53,18,4,0.97,2025-06-28,1861.96
1203,103,26,18,2,17.86,2025-06-28,646.7
1204,186,14,14,4,16.18,2025-06-28,369.18
1205,184,45,8,2,29.06,2025-06-28,188.84
1206,162,44,12,1,14.53,2025-06-28,388.98
1207,31,88,10,3,1.91,2025-06-28,943.4
1208,52,65,20,2,16.55,2025-06-28,240.44
1209,89,51,17,2,25.23,2025-06-28,725.18
1210,76,43,11,3,29.91,2025-06-28,46.3
1211,129,86,2,3,12.91,2025-06-28,433.63
1212,183,23,4,1,9.61,2025-06-28,135.23
1213,22,56,1,4,27.2,2025-06-28,1343.39
1214,40,19,15,2,5.74,2025-06-28,412.5
1215,101,82,13,4,18.46,2025-06-28,1022.61
1216,111,76,8,2,12.17,2025-06-28,642.67
1217,129,55,4,1,1.23,2025-06-28,297.26
1218,65,92,10,3,10.42,2025-06-28,962.25
1219,191,92,19,1,7.96,2025-06-28,329.56
1220,182,60,18,3,20.58,2025-06-28,395.61
1221,170,59,5,4,28.46,2025-06-28,78.38
1222,149,33,19,4,8.04,2025-06-28,136.84
1223,79,19,16,1,24.34,2025-06-28,165.55
1224,22,28,1,3,1.66,2025-06-28,765.72
1225,166,52,12,1,16.14,2025-06-28,325.96
1226,99,49,2,3,2.12,2025-06-28,809.33
1227,8,37,8,3,28.02,2025-06-28,336.39
1228,190,26,18,4,22.99,2025-06-28,1212.63
1229,175,99,16,4,19.74,2025-06-28,56.44
1230,17,98,5,3,24.72,2025-06-28,489.24
1231,17,99,13,3,19.43,2025-06-28,42.49
1232,90,40,19,3,29.07,2025-06-28,474.27
1233,141,80,3,4,21.42,2025-06-28,196.01
1234,145,38,8,4,27.74,2025-06-28,154.2
1235,166,77,12,2,15.51,2025-06-28,653.58
1236,81,87,2,3,3.51,2025-06-28,1059.92
1237,78,54,11,2,15.85,2025-06-28,753.88
1238,173,22,12,3,3.81,2025-06-28,213.69
1239,6,16,18,4,17.77,2025-06-28,315.07
1240,163,28,13,2,14.47,2025-06-28,443.99
1241,110,35,5,2,18.68,2025-06-28,785.53
1242,14,60,12,1,0.3,2025-06-28,165.54
1243,72,45,2,3,5.85,2025-06-28,375.94
1244,189,46,5,4,14.74,2025-06-28,1135.49
1245,143,72,7,1,28.52,2025-06-28,73.88
1246,54,55,12,1,11.51,2025-06-28,266.32
1247,27,86,16,3,12.73,2025-06-28,434.53
1248,13,85,8,1,21.44,2025-06-28,124.86
1249,159,26,9,3,18.11,2025-06-28,967.1
1250,163,85,15,1,8.97,2025-06-28,144.68
1251,60,25,5,3,12.32,2025-06-28,606.96
1252,6,65,13,4,6.53,2025-06-28,538.61
1253,197,6,5,3,28.98,2025-06-28,175.18
1254,58,23,11,3,3.92,2025-06-28,431.24
1255,49,64,10,2,11.16,2025-06-28,322.65
1256,151,87,20,4,0.78,2025-06-28,1453.22
1257,162,43,13,4,6.65,2025-06-28,82.22
1258,26,23,9,4,23.41,2025-06-28,458.35
1259,47,96,14,1,6.04,2025-06-28,234.36
1260,5,30,18,2,2.4,2025-06-28,54.64
1261,20,77,15,4,14.23,2025-06-28,1326.96
1262,134,18,10,1,0.3,2025-06-28,263.96
1263,198,87,7,1,2.54,2025-06-28,356.86
1264,59,79,8,1,24.23,2025-06-28,138.23
1265,192,97,3,2,23.14,2025-06-28,405.44
1266,146,21,15,1,27.45,2025-06-28,223.36
1267,132,57,16,2,25.64,2025-06-28,72.58
1268,17,23,4,3,20.5,2025-06-28,356.82
1269,14,91,6,1,1.57,2025-06-28,63.19
1270,13,45,1,4,23.49,2025-06-28,407.34
1271,135,44,4,1,25.37,2025-06-28,339.65
1272,128,82,11,3,23.97,2025-06-28,715.13
1273,44,88,12,3,15.25,2025-06-28,815.1
1274,119,47,5,1,6.99,2025-06-28,148.16
1275,143,40,16,3,25.36,2025-06-28,499.07
1276,19,51,13,2,21.81,2025-06-28,758.35
1277,63,42,13,2,29.42,2025-06-28,353.06
1278,163,7,17,1,4.67,2025-06-28,32.17
1279,81,50,7,2,6.77,2025-06-28,179.93
1280,163,48,8,2,6.35,2025-06-28,491.53
1281,147,84,13,4,23.78,2025-06-28,111.16
1282,148,91,16,1,5.61,2025-06-28,60.6
1283,100,6,4,3,2.0,2025-06-28,241.73
1284,163,91,8,1,29.96,2025-06-28,44.97
1285,160,9,16,2,0.74,2025-06-28,600.62
1286,122,57,10,4,25.06,2025-06-28,146.28
1287,176,31,12,1,10.96,2025-06-28,272.22
1288,44,21,12,1,25.25,2025-06-28,230.13
1289,104,90,5,2,16.64,2025-06-28,398.04
1290,152,40,16,2,27.05,2025-06-28,325.18
1291,61,45,1,1,27.79,2025-06-28,96.11
1292,125,77,9,2,0.27,2025-06-28,771.47
1293,145,49,12,2,2.26,2025-06-28,538.78
1294,71,87,5,2,7.51,2025-06-28,677.32
1295,107,20,20,2,20.08,2025-06-28,238.42
1296,50,92,3,2,26.65,2025-06-28,525.27
1297,65,17,5,4,13.8,2025-06-28,536.51
1298,99,28,2,2,18.21,2025-06-28,424.57
1299,32,41,14,3,5.65,2025-06-28,185.14
1300,164,66,2,1,24.15,2025-06-28,207.55
1301,141,25,13,4,29.02,2025-06-28,655.15
1302,198,58,7,4,8.06,2025-06-28,375.15
1303,58,41,10,2,14.84,2025-06-28,111.41
1304,128,6,13,1,2.58,2025-06-28,80.1
1305,142,75,16,3,16.77,2025-06-28,886.12
1306,165,38,14,2,15.08,2025-06-28,90.61
1307,112,6,11,1,4.33,2025-06-28,78.66
1308,68,45,10,2,13.26,2025-06-28,230.9
1309,40,75,6,2,10.02,2025-06-28,638.66
1310,187,14,4,2,15.65,2025-06-28,185.76
1311,144,66,1,2,17.57,2025-06-28,451.11
1312,190,40,7,2,0.25,2025-06-28,444.65
1313,132,3,9,2,22.83,2025-06-28,566.95
1314,173,99,8,2,21.39,2025-06-28,27.64
1315,90,97,5,3,10.99,2025-06-28,704.29
1316,28,24,19,4,1.59,2025-06-28,733.55
1317,96,19,10,3,22.65,2025-06-28,507.75
1318,194,18,11,2,28.66,2025-06-28,377.75
1319,31,64,15,2,7.2,2025-06-28,337.03
1320,3,88,6,3,9.71,2025-06-28,868.38
1321,136,35,15,3,5.51,2025-06-28,1369.13
1322,24,62,5,4,17.31,2025-06-28,460.81
1323,15,1,19,3,4.65,2025-06-28,544.64
1324,171,100,19,4,10.69,2025-06-28,208.66
1325,159,25,10,2,20.91,2025-06-28,365.0
1326,45,45,12,1,16.8,2025-06-28,110.74
1327,194,49,4,1,11.59,2025-06-28,243.68
1328,8,98,18,1,12.61,2025-06-28,189.31
1329,71,89,16,1,16.86,2025-06-28,369.28
1330,108,16,8,2,0.18,2025-06-28,191.24
1331,115,98,4,1,2.36,2025-06-28,211.52
1332,103,93,12,3,26.44,2025-06-28,842.09
1333,125,19,2,3,2.34,2025-06-28,641.07
1334,57,23,4,1,21.2,2025-06-28,117.89
1335,30,83,5,3,27.6,2025-06-28,366.61
1336,146,25,3,4,8.12,2025-06-28,848.05
1337,114,16,9,2,11.11,2025-06-28,170.3
1338,197,54,18,1,17.07,2025-06-28,371.48
1339,117,73,11,1,26.45,2025-06-28,5.69
1340,167,1,3,2,28.26,2025-06-28,273.19
1341,60,42,2,3,22.19,2025-06-28,583.83
1342,98,19,9,2,2.6,2025-06-28,426.24
1343,171,97,14,2,20.07,2025-06-28,421.63
1344,126,34,4,3,12.31,2025-06-28,1248.79
1345,173,80,9,2,14.12,2025-06-28,107.11
1346,151,55,13,3,1.47,2025-06-28,889.61
1347,197,18,18,3,5.73,2025-06-28,748.74
1348,94,34,15,2,23.72,2025-06-28,724.2
1349,134,89,10,4,13.62,2025-06-28,1534.7
1350,184,45,16,3,9.05,2025-06-28,363.16
1351,122,6,12,2,11.52,2025-06-28,145.5
1352,108,21,20,3,25.63,2025-06-28,686.89
1353,4,70,5,4,22.47,2025-06-28,1530.47
1354,93,96,2,4,8.17,2025-06-28,916.21
1355,151,48,10,1,3.53,2025-06-28,253.17
1356,6,39,1,3,7.56,2025-06-28,953.15
1357,32,31,7,3,27.62,2025-06-28,663.86
1358,106,10,17,2,17.45,2025-06-28,586.93
1359,146,30,16,3,16.0,2025-06-28,70.53
1360,15,18,3,1,17.89,2025-06-28,217.39
1361,168,60,14,4,10.98,2025-06-28,591.24
1362,122,88,10,4,24.21,2025-06-28,971.9
1363,96,73,7,1,15.7,2025-06-28,6.52
1364,6,95,17,3,3.5,2025-06-28,1119.29
1365,112,15,6,3,3.87,2025-06-28,273.97
1366,120,4,4,1,16.11,2025-06-28,252.79
1367,123,63,17,2,28.1,2025-06-28,597.1
1368,191,40,9,4,9.25,2025-06-28,809.05
1369,67,9,4,1,26.09,2025-06-28,223.61
1370,106,9,7,1,22.92,2025-06-28,233.21
1371,139,26,2,3,7.43,2025-06-28,1093.23
1372,43,4,17,4,1.09,2025-06-28,1192.22
1373,145,81,8,3,3.06,2025-06-28,1257.04
1374,96,16,15,1,21.85,2025-06-28,74.86
1375,132,15,15,2,5.99,2025-06-28,178.62
1376,191,99,8,4,11.14,2025-06-28,62.49
1377,196,52,16,1,15.05,2025-06-28,330.19
1378,81,69,19,1,21.76,2025-06-28,32.78
1379,41,5,11,2,3.4,2025-06-28,158.87
1380,133,20,2,1,12.19,2025-06-28,130.98
1381,160,79,17,1,14.55,2025-06-28,155.89
1382,198,18,16,4,16.22,2025-06-28,887.23
1383,35,2,15,4,24.55,2025-06-28,1435.36
1384,22,93,13,4,5.15,2025-06-28,1447.75
1385,193,13,15,3,24.23,2025-06-28,948.02
1386,150,4,4,2,20.79,2025-06-28,477.38
1387,112,42,16,4,16.68,2025-06-28,833.57
1388,11,74,12,3,20.99,2025-06-28,968.62
1389,3,61,4,3,12.36,2025-06-28,519.0
1390,137,95,3,2,4.15,2025-06-28,741.17
1391,60,8,17,2,19.97,2025-06-28,694.28
1392,76,67,18,1,15.74,2025-06-28,62.99
1393,87,63,18,3,19.18,2025-06-28,1006.77
1394,14,9,17,4,10.14,2025-06-28,1087.49
1395,18,94,12,2,27.21,2025-06-28,411.74
1396,113,11,4,3,17.62,2025-06-28,37.54
1397,73,99,12,4,2.56,2025-06-28,68.52
1398,23,42,20,3,13.49,2025-06-28,649.11
1399,83,13,15,2,22.69,2025-06-28,644.86
1400,125,36,16,1,23.82,2025-06-28,308.65
1401,175,13,5,3,14.84,2025-06-28,1065.5
1402,69,12,15,4,26.84,2025-06-28,1419.63
1403,47,37,17,2,8.03,2025-06-28,286.54
1404,116,74,18,1,12.32,2025-06-28,358.3
1405,30,73,5,4,26.96,2025-06-28,22.58
1406,25,52,13,4,26.89,2025-06-28,1136.69
1407,156,71,19,4,20.57,2025-06-28,1230.4
1408,112,2,13,3,25.77,2025-06-28,1059.11
1409,25,56,18,2,2.66,2025-06-28,898.12
1410,74,60,14,4,25.95,2025-06-28,491.81
1411,58,23,4,3,9.62,2025-06-28,405.65
1412,94,40,4,2,5.35,2025-06-28,421.91
1413,119,64,20,2,7.18,2025-06-28,337.1
1414,127,85,20,3,12.54,2025-06-28,417.03
1415,169,23,19,3,7.54,2025-06-28,414.99
1416,25,29,13,4,9.62,2025-06-28,1078.23
1417,78,78,12,2,4.05,2025-06-28,79.93
1418,99,90,7,1,8.89,2025-06-28,217.53
1419,116,51,12,3,17.17,2025-06-28,1205.03
1420,48,69,4,2,13.26,2025-06-28,72.69
1421,10,95,2,2,10.4,2025-06-28,692.84
1422,99,89,2,4,22.39,2025-06-28,1378.88
1423,11,31,5,1,26.81,2025-06-28,223.76
1424,85,50,10,4,22.7,2025-06-28,298.38
1425,149,20,10,1,9.96,2025-06-28,134.3
1426,173,55,9,1,22.33,2025-06-28,233.76
1427,135,81,13,3,4.56,2025-06-28,1237.59
1428,192,2,7,2,3.91,2025-06-28,914.01
1429,126,25,5,2,10.37,2025-06-28,413.64
1430,64,13,10,2,24.23,2025-06-28,632.01
1431,2,92,10,1,7.39,2025-06-28,331.6
1432,76,70,6,2,1.9,2025-06-28,968.27
1433,121,67,19,3,3.95,2025-06-28,215.42
1434,42,58,8,1,25.76,2025-06-28,75.73
1435,54,99,1,1,19.01,2025-06-28,14.24
1436,75,82,17,1,7.6,2025-06-28,289.7
1437,16,75,7,1,16.66,2025-06-28,295.77
1438,18,84,14,3,15.83,2025-06-28,92.07
1439,187,64,17,2,19.66,2025-06-28,291.78
1440,90,69,9,3,7.0,2025-06-28,116.9
1441,144,83,17,2,25.93,2025-06-28,250.05
1442,6,86,5,3,9.28,2025-06-28,451.7
1443,185,59,20,4,20.82,2025-06-28,86.75
1444,108,60,8,4,0.48,2025-06-28,660.97
1445,175,83,6,4,11.18,2025-06-28,599.68
1446,48,62,11,4,10.55,2025-06-28,498.49
1447,42,16,19,1,16.3,2025-06-28,80.18
1448,76,88,4,1,2.18,2025-06-28,313.6
1449,188,68,18,3,23.7,2025-06-28,920.38
1450,77,15,1,3,6.53,2025-06-28,266.39
1451,132,89,13,4,20.31,2025-06-28,1415.84
1452,130,55,14,2,24.1,2025-06-28,456.86
1453,59,35,1,4,16.86,2025-06-28,1606.23
1454,155,55,11,3,22.23,2025-06-28,702.17
1455,27,14,17,4,19.86,2025-06-28,352.97
1456,79,49,4,3,10.67,2025-06-28,738.63
1457,72,83,12,4,24.27,2025-06-28,511.3
1458,7,100,10,2,8.84,2025-06-28,106.49
1459,191,7,6,4,17.14,2025-06-28,111.86
1460,111,30,1,2,22.36,2025-06-28,43.46
1461,119,83,7,2,11.37,2025-06-28,299.2
1462,174,49,16,3,9.08,2025-06-28,751.78
1463,63,89,14,2,13.78,2025-06-28,765.93
1464,124,16,20,1,24.54,2025-06-28,72.28
1465,12,51,20,1,27.9,2025-06-28,349.64
1466,141,72,6,1,16.35,2025-06-28,86.46
1467,43,82,5,3,19.84,2025-06-28,753.98
1468,17,92,18,1,27.1,2025-06-28,261.03
1469,63,80,15,3,2.96,2025-06-28,181.54
1470,120,83,6,3,6.96,2025-06-28,471.13
1471,36,42,19,1,21.27,2025-06-28,196.91
1472,8,17,1,2,24.71,2025-06-28,234.3
1473,69,63,1,4,25.71,2025-06-28,1233.9
1474,90,45,13,3,12.45,2025-06-28,349.59
1475,36,77,3,1,2.68,2025-06-28,376.41
1476,28,7,10,3,13.13,2025-06-28,87.96
1477,118,27,3,2,6.92,2025-06-28,193.31
1478,93,10,9,2,8.74,2025-06-28,648.86
1479,175,34,8,1,23.17,2025-06-28,364.71
1480,76,36,3,3,2.27,2025-06-28,1187.89
1481,101,25,13,4,24.83,2025-06-28,693.82
1482,158,6,6,4,12.83,2025-06-28,286.68
1483,151,24,13,3,17.88,2025-06-28,459.09
1484,144,18,20,3,2.69,2025-06-28,772.88
1485,14,87,20,3,10.12,2025-06-28,987.31
1486,71,6,12,1,2.69,2025-06-28,80.01
1487,180,29,13,2,28.85,2025-06-28,424.41
1488,124,25,2,4,24.22,2025-06-28,699.45
1489,125,55,16,1,13.79,2025-06-28,259.46
1490,37,81,6,3,6.71,2025-06-28,1209.71
1491,29,46,19,3,28.0,2025-06-28,719.17
1492,195,24,13,2,10.34,2025-06-28,334.16
1493,143,75,17,3,4.83,2025-06-28,1013.25
1494,175,26,9,1,16.89,2025-06-28,327.17
1495,174,98,17,1,28.31,2025-06-28,155.3
1496,180,28,2,2,0.11,2025-06-28,518.53
1497,19,3,19,1,7.14,2025-06-28,341.11
1498,106,75,19,4,28.15,2025-06-28,1019.95
1499,21,38,7,1,5.13,2025-06-28,50.61
1500,64,61,10,1,3.4,2025-06-28,190.69
1501,165,78,10,1,17.11,2025-06-28,34.52
1502,27,51,20,4,25.86,2025-06-28,1438.14
1503,55,90,9,3,14.31,2025-06-28,613.75
1504,29,48,17,1,29.84,2025-06-28,184.12
1505,148,21,15,2,20.38,2025-06-28,490.25
1506,25,54,2,4,2.22,2025-06-28,1751.98
1507,70,56,4,2,29.78,2025-06-28,647.89
1508,63,94,19,1,12.24,2025-06-28,248.21
1509,164,59,17,2,8.62,2025-06-28,50.06
1510,130,72,5,1,16.74,2025-06-28,86.06
1511,150,51,7,4,9.13,2025-06-28,1762.66
1512,16,20,18,2,2.59,2025-06-28,290.59
1513,146,96,7,2,0.04,2025-06-28,498.66
1514,197,86,17,1,13.49,2025-06-28,143.58
1515,182,59,7,1,25.11,2025-06-28,20.51
1516,100,71,4,3,17.17,2025-06-28,962.3
1517,30,9,8,1,29.98,2025-06-28,211.85
1518,45,1,13,1,8.61,2025-06-28,174.01
1519,19,29,4,3,8.41,2025-06-28,819.5
1520,34,63,6,1,4.79,2025-06-28,395.34
1521,141,72,5,1,4.92,2025-06-28,98.27
1522,171,56,12,3,8.56,2025-06-28,1265.52
1523,62,68,4,4,23.79,2025-06-28,1225.73
1524,118,35,9,4,27.17,2025-06-28,1407.05
1525,100,3,4,1,29.25,2025-06-28,259.89
1526,22,7,19,1,6.97,2025-06-28,31.4
1527,180,27,14,3,26.44,2025-06-28,229.15
1528,180,1,5,3,9.85,2025-06-28,514.94
1529,111,91,18,4,3.39,2025-06-28,248.09
1530,164,80,10,2,26.1,2025-06-28,92.17
1531,73,71,19,1,19.08,2025-06-28,313.37
1532,147,44,12,2,4.94,2025-06-28,865.26
1533,38,87,18,2,12.89,2025-06-28,637.92
